step,laneID,WaitingTime,CO2
840,-8_2,0.0,25180.170720521404
840,7_0,0.0,0.0
840,-1_1,0.0,0.0
840,0_2,0.0,0.0
840,6_2,50.0,20236.24066879148
840,8_1,0.0,0.0
840,-1_2,181.0,34039.1013409952
840,-2_2,633.0,20967.211311010826
840,-7_1,199.0,13123.611111111111
840,-7_0,738.0,15748.333333333334
840,-9_0,68.0,5249.444444444444
840,0_1,151.0,41874.58544815648
840,9_2,0.0,0.0
840,-3_1,154.0,10498.855166333238
840,5_1,0.0,0.0
840,1_0,0.0,0.0
840,-6_2,112.0,24385.723403310698
840,4_2,0.0,0.0
840,-3_2,445.0,13105.22462428146
840,-4_2,1097.0,36746.11111111111
840,-2_0,518.0,8843.474437269682
870,2_2,0.0,0.0
870,-4_0,1249.0,18373.055555555555
870,5_2,0.0,0.0
870,7_2,0.0,0.0
870,4_0,0.0,0.0
870,-1_0,22.0,2624.722222222222
870,3_0,211.0,39297.45828384073
870,-5_1,60.0,13734.316357211821
870,-9_2,242.0,5249.444444444444
870,1_2,0.0,0.0
870,-7_2,1137.0,27617.41838204012
870,-8_1,278.0,15748.333333333334
870,-2_1,51.0,5249.444444444444
870,6_1,0.0,0.0
870,8_2,0.0,0.0
870,0_0,0.0,8744.390076124244
870,4_1,0.0,0.0
870,6_0,0.0,5001.06225793906
870,9_1,0.0,2259.159292831839
870,-3_0,308.0,13810.375613023662
870,-0_0,0.0,0.0
870,2_1,0.0,0.0
870,-6_0,1391.0,52494.44444444442
870,1_1,0.0,0.0
870,-5_0,151.0,8067.860625658201
870,7_1,0.0,0.0
870,2_0,0.0,0.0
870,5_0,0.0,0.0
870,-6_1,1355.0,54180.83619482665
870,-8_0,1893.0,15748.333333333334
870,-0_2,0.0,0.0
870,3_1,201.0,38601.1948790972
870,-5_2,0.0,26538.509236774233
870,-4_1,1146.0,18372.897109669022
870,-9_1,205.0,15746.073221297049
870,9_0,0.0,5011.702523412338
870,-0_1,0.0,0.0
870,3_2,222.0,30728.142445989895
870,8_0,0.0,0.0
870,-8_2,168.0,36855.447128895576
870,7_0,0.0,0.0
870,-1_1,0.0,0.0
870,0_2,29.0,2624.722222222222
870,6_2,256.0,23622.5
870,8_1,0.0,0.0
870,-1_2,605.0,44620.255389414546
870,-2_2,873.0,20997.777777777777
870,-7_1,349.0,13123.611111111111
870,-7_0,891.0,15748.194183900332
870,-9_0,157.0,11403.786522147533
870,0_1,0.0,3403.0643412032123
870,9_2,0.0,0.0
870,-3_1,283.0,17309.681733199097
870,5_1,0.0,0.0
870,1_0,0.0,0.0
870,-6_2,431.0,31496.507123480016
870,4_2,0.0,0.0
870,-3_2,626.0,37633.46076448928
870,-4_2,1553.0,44619.81820745371
870,-2_0,588.0,7874.166666666666
900,2_2,0.0,15064.714797059507
900,-4_0,1469.0,20997.777777777777
900,5_2,0.0,0.0
900,7_2,0.0,0.0
900,4_0,0.0,0.0
900,-1_0,52.0,2624.722222222222
900,3_0,0.0,20679.6220571464
900,-5_1,132.0,7874.166666666666
900,-9_2,302.0,5249.444444444444
900,1_2,0.0,0.0
900,-7_2,0.0,0.0
900,-8_1,458.0,19309.114923331304
900,-2_1,46.0,5249.444444444444
900,6_1,0.0,4723.013001649922
900,8_2,0.0,0.0
900,0_0,62.0,22396.69010742788
900,4_1,0.0,0.0
900,6_0,13.0,14084.617107237587
900,9_1,0.0,0.0
900,-3_0,501.0,20997.777777777777
900,-0_0,0.0,0.0
900,2_1,0.0,0.0
900,-6_0,1991.0,55119.16666666664
900,1_1,0.0,0.0
900,-5_0,211.0,5249.444444444444
900,7_1,0.0,0.0
900,2_0,0.0,0.0
900,5_0,0.0,0.0
900,-6_1,1925.0,53075.15931119618
900,-8_0,2073.0,15748.333333333334
900,-0_2,0.0,0.0
900,3_1,21.0,28755.18851890127
900,-5_2,201.0,34121.192032409796
900,-4_1,1356.0,18373.055555555555
900,-9_1,401.0,35230.8374530145
900,9_0,0.0,0.0
900,-0_1,0.0,0.0
900,3_2,643.0,41995.541970602026
900,8_0,0.0,0.0
900,-8_2,497.0,31496.666666666668
900,7_0,0.0,0.0
900,-1_1,0.0,0.0
900,0_2,59.0,2624.722222222222
900,6_2,564.0,36693.85861122272
900,8_1,0.0,0.0
900,-1_2,1121.0,49860.59844784746
900,-2_2,1113.0,20997.777777777777
900,-7_1,499.0,13123.611111111111
900,-7_0,1071.0,15748.333333333334
900,-9_0,294.0,21281.40577493659
900,0_1,53.0,7874.071052694806
900,9_2,0.0,8510.795968443643
900,-3_1,408.0,22186.807348180224
900,5_1,0.0,0.0
900,1_0,0.0,0.0
900,-6_2,830.0,39370.83333333333
900,4_2,0.0,0.0
900,-3_2,0.0,0.0
900,-4_2,2075.0,47244.999999999985
900,-2_0,370.0,7874.166666666666
930,2_2,0.0,0.0
930,-4_0,1709.0,20997.777777777777
930,5_2,0.0,0.0
930,7_2,0.0,15264.880420300424
930,4_0,0.0,0.0
930,-1_0,82.0,2624.722222222222
930,3_0,148.0,20997.777777777777
930,-5_1,222.0,7874.166666666666
930,-9_2,387.0,7874.166666666666
930,1_2,0.0,0.0
930,-7_2,2.0,2624.0340630879577
930,-8_1,641.0,18372.41808077205
930,-2_1,106.0,5249.444444444444
930,6_1,169.0,20997.777777777777
930,8_2,0.0,0.0
930,0_0,214.0,20997.777777777777
930,4_1,0.0,0.0
930,6_0,240.0,36835.157326714216
930,9_1,0.0,0.0
930,-3_0,0.0,0.0
930,-0_0,0.0,0.0
930,2_1,0.0,0.0
930,-6_0,2635.0,57743.88888888886
930,1_1,0.0,0.0
930,-5_0,271.0,12030.133963181564
930,7_1,0.0,0.0
930,2_0,0.0,0.0
930,5_0,0.0,0.0
930,-6_1,2541.0,55119.16666666664
930,-8_0,2261.0,18373.055555555555
930,-0_2,0.0,0.0
930,3_1,144.0,18373.055555555555
930,-5_2,598.0,40527.41409451592
930,-4_1,1566.0,18373.055555555555
930,-9_1,720.0,28871.944444444445
930,9_0,0.0,0.0
930,-0_1,0.0,10157.56959736254
930,3_2,0.0,14899.897509421313
930,8_0,0.0,0.0
930,-8_2,906.0,48499.07519298379
930,7_0,0.0,0.0
930,-1_1,0.0,13099.961840331773
930,0_2,92.0,5247.851276070529
930,6_2,0.0,0.0
930,8_1,0.0,0.0
930,-1_2,1778.0,60368.61111111108
930,-2_2,1368.0,35953.660876209644
930,-7_1,649.0,13123.611111111111
930,-7_0,1251.0,15748.333333333334
930,-9_0,489.0,21441.774783535806
930,0_1,177.0,15747.676645002084
930,9_2,0.0,0.0
930,-3_1,0.0,0.0
930,5_1,0.0,0.0
930,1_0,0.0,0.0
930,-6_2,1280.0,39370.83333333333
930,4_2,0.0,28062.088182655556
930,-3_2,14.0,2624.722222222222
930,-4_2,2615.0,47244.999999999985
930,-2_0,430.0,12096.809367894051
960,2_2,0.0,0.0
960,-4_0,2.0,12376.423005271834
960,5_2,0.0,0.0
960,7_2,0.0,0.0
960,4_0,0.0,0.0
960,-1_0,112.0,2624.722222222222
960,3_0,348.0,30410.269011239405
960,-5_1,333.0,10498.888888888889
960,-9_2,477.0,7874.166666666666
960,1_2,0.0,0.0
960,-7_2,32.0,2624.722222222222
960,-8_1,851.0,18373.055555555555
960,-2_1,171.0,11567.96348551924
960,6_1,0.0,5878.940856485231
960,8_2,0.0,0.0
960,0_0,440.0,20997.777777777777
960,4_1,0.0,0.0
960,6_0,0.0,0.0
960,9_1,0.0,2706.431295365022
960,-3_0,8.0,27995.579467327487
960,-0_0,0.0,0.0
960,2_1,0.0,0.0
960,-6_0,0.0,31766.602836323425
960,1_1,0.0,0.0
960,-5_0,356.0,7874.166666666666
960,7_1,0.0,0.0
960,2_0,0.0,0.0
960,5_0,0.0,1391.4888679068151
960,-6_1,0.0,31165.87725456652
960,-8_0,2471.0,18373.055555555555
960,-0_2,0.0,0.0
960,3_1,337.0,29781.71798295637
960,-5_2,1044.0,39370.83333333333
960,-4_1,15.0,18169.95839740568
960,-9_1,960.0,26247.222222222223
960,9_0,0.0,0.0
960,-0_1,0.0,0.0
960,3_2,117.0,15782.692990131609
960,8_0,0.0,0.0
960,-8_2,1426.0,49869.722222222204
960,7_0,0.0,0.0
960,-1_1,7.0,2624.722222222222
960,0_2,161.0,12910.123903927033
960,6_2,72.0,10444.077265895092
960,8_1,0.0,0.0
960,-1_2,0.0,40106.82505092943
960,-2_2,1689.0,36881.764962796
960,-7_1,799.0,13123.611111111111
960,-7_0,1431.0,15748.333333333334
960,-9_0,735.0,26230.890908312904
960,0_1,397.0,23622.05894399881
960,9_2,0.0,0.0
960,-3_1,0.0,15024.206921011579
960,5_1,0.0,3411.2604784278838
960,1_0,0.0,0.0
960,-6_2,1769.0,44620.27777777777
960,4_2,0.0,0.0
960,-3_2,59.0,23959.057415398423
960,-4_2,3176.0,52494.44444444442
960,-2_0,511.0,7874.166666666666
990,2_2,0.0,0.0
990,-4_0,167.0,15748.333333333334
990,5_2,0.0,16709.339106087275
990,7_2,0.0,0.0
990,4_0,0.0,0.0
990,-1_0,142.0,2624.722222222222
990,3_0,689.0,34121.38888888889
990,-5_1,453.0,10498.888888888889
990,-9_2,572.0,10498.888888888889
990,1_2,0.0,0.0
990,-7_2,103.0,15733.204980521601
990,-8_1,0.0,0.0
990,-2_1,261.0,7874.166666666666
990,6_1,0.0,0.0
990,8_2,0.0,0.0
990,0_0,693.0,40476.94353307335
990,4_1,0.0,0.0
990,6_0,0.0,0.0
990,9_1,0.0,0.0
990,-3_0,179.0,20997.764567744798
990,-0_0,0.0,0.0
990,2_1,0.0,0.0
990,-6_0,165.0,31003.280527876355
990,1_1,0.0,0.0
990,-5_0,446.0,7874.166666666666
990,7_1,0.0,0.0
990,2_0,0.0,0.0
990,5_0,0.0,0.0
990,-6_1,174.0,20997.777777777777
990,-8_0,0.0,5136.289958355198
990,-0_2,0.0,25726.14595388967
990,3_1,720.0,36746.11111111111
990,-5_2,1494.0,39370.83333333333
990,-4_1,218.0,18373.055555555555
990,-9_1,1266.0,28871.944444444445
990,9_0,0.0,0.0
990,-0_1,0.0,0.0
990,3_2,329.0,20997.777777777777
990,8_0,0.0,0.0
990,-8_2,2017.0,57722.094729450546
990,7_0,0.0,7890.292730288313
990,-1_1,46.0,8315.190071386296
990,0_2,269.0,10498.888888888889
990,6_2,220.0,13123.611111111111
990,8_1,0.0,0.0
990,-1_2,253.0,49817.57601295477
990,-2_2,0.0,0.0
990,-7_1,949.0,13123.611111111111
990,-7_0,43.0,13123.213204418524
990,-9_0,1064.0,35077.77599957424
990,0_1,679.0,26247.222222222223
990,9_2,0.0,0.0
990,-3_1,160.0,23620.53857336834
990,5_1,0.0,0.0
990,1_0,0.0,0.0
990,-6_2,0.0,6655.576935439529
990,4_2,0.0,0.0
990,-3_2,354.0,28871.944444444445
990,-4_2,3807.0,57743.88888888886
990,-2_0,601.0,7874.166666666666
1020,2_2,0.0,19819.775975209428
1020,-4_0,347.0,22716.393095269457
1020,5_2,0.0,0.0
1020,7_2,0.0,0.0
1020,4_0,0.0,0.0
1020,-1_0,172.0,8619.251043010427
1020,3_0,1094.0,39370.83333333333
1020,-5_1,573.0,10498.888888888889
1020,-9_2,692.0,10498.888888888889
1020,1_2,0.0,0.0
1020,-7_2,283.0,15748.333333333334
1020,-8_1,21.0,2624.722222222222
1020,-2_1,351.0,7874.166666666666
1020,6_1,0.0,15607.29423553246
1020,8_2,0.0,0.0
1020,0_0,1067.0,51151.91668372137
1020,4_1,0.0,0.0
1020,6_0,0.0,0.0
1020,9_1,0.0,0.0
1020,-3_0,419.0,20997.777777777777
1020,-0_0,0.0,0.0
1020,2_1,0.0,0.0
1020,-6_0,445.0,35035.60050984225
1020,1_1,0.0,0.0
1020,-5_0,536.0,7874.166666666666
1020,7_1,0.0,0.0
1020,2_0,0.0,0.0
1020,5_0,0.0,0.0
1020,-6_1,454.0,43195.66966776895
1020,-8_0,30.0,5249.429667586142
1020,-0_2,0.0,0.0
1020,3_1,1140.0,36746.11111111111
1020,-5_2,1944.0,39370.83333333333
1020,-4_1,428.0,22138.218549931495
1020,-9_1,1639.0,34121.38888888889
1020,9_0,0.0,0.0
1020,-0_1,0.0,0.0
1020,3_2,569.0,20997.777777777777
1020,8_0,0.0,0.0
1020,-8_2,0.0,32633.217299218486
1020,7_0,0.0,0.0
1020,-1_1,106.0,5249.444444444444
1020,0_2,396.0,13123.611111111111
1020,6_2,400.0,34328.404147453875
1020,8_1,0.0,0.0
1020,-1_2,874.0,60368.61111111108
1020,-2_2,0.0,0.0
1020,-7_1,1099.0,13123.611111111111
1020,-7_0,197.0,15748.313667650387
1020,-9_0,1455.0,43494.20237566714
1020,0_1,1063.0,36746.11111111111
1020,9_2,0.0,0.0
1020,-3_1,117.0,17741.137915513373
1020,5_1,0.0,0.0
1020,1_0,0.0,0.0
1020,-6_2,11.0,9607.680128382392
1020,4_2,0.0,0.0
1020,-3_2,0.0,9590.148530491364
1020,-4_2,0.0,34530.603922812414
1020,-2_0,691.0,7874.166666666666
1050,2_2,0.0,0.0
1050,-4_0,577.0,23363.45372431408
1050,5_2,0.0,0.0
1050,7_2,0.0,20008.995490188336
1050,4_0,0.0,0.0
1050,-1_0,218.0,5249.444444444444
1050,3_0,0.0,13651.229938846885
1050,-5_1,693.0,10498.888888888889
1050,-9_2,53.0,13106.359205072074
1050,1_2,0.0,0.0
1050,-7_2,463.0,15748.333333333334
1050,-8_1,51.0,2624.722222222222
1050,-2_1,441.0,7874.166666666666
1050,6_1,47.0,17389.83889289214
1050,8_2,0.0,0.0
1050,0_0,1538.0,41995.55555555555
1050,4_1,0.0,0.0
1050,6_0,54.0,18972.0072465913
1050,9_1,0.0,0.0
1050,-3_0,526.0,15748.333333333334
1050,-0_0,0.0,0.0
1050,2_1,0.0,0.0
1050,-6_0,819.0,34121.38888888889
1050,1_1,0.0,0.0
1050,-5_0,626.0,17013.54787531882
1050,7_1,0.0,0.0
1050,2_0,0.0,0.0
1050,5_0,0.0,0.0
1050,-6_1,862.0,36746.11111111111
1050,-8_0,90.0,5249.444444444444
1050,-0_2,0.0,0.0
1050,3_1,0.0,33565.52180393769
1050,-5_2,2410.0,44620.27777777777
1050,-4_1,650.0,20997.777777777777
1050,-9_1,2096.0,41995.55555555555
1050,9_0,0.0,0.0
1050,-0_1,0.0,0.0
1050,3_2,133.0,19577.776147754248
1050,8_0,0.0,0.0
1050,-8_2,207.0,31495.315314514013
1050,7_0,0.0,0.0
1050,-1_1,97.0,4119.585429571374
1050,0_2,546.0,13123.611111111111
1050,6_2,0.0,11465.069265899581
1050,8_1,0.0,0.0
1050,-1_2,0.0,29672.126586108774
1050,-2_2,0.0,0.0
1050,-7_1,1250.0,15744.03752750211
1050,-7_0,377.0,20297.231017152397
1050,-9_0,1908.0,52374.6531198102
1050,0_1,1507.0,39370.83333333333
1050,9_2,0.0,0.0
1050,-3_1,182.0,15748.333333333334
1050,5_1,0.0,0.0
1050,1_0,0.0,0.0
1050,-6_2,190.0,18373.055555555555
1050,4_2,0.0,0.0
1050,-3_2,0.0,0.0
1050,-4_2,257.0,44698.61913261702
1050,-2_0,787.0,17508.556999078588
1080,2_2,0.0,0.0
1080,-4_0,846.0,26247.222222222223
1080,5_2,0.0,0.0
1080,7_2,0.0,0.0
1080,4_0,0.0,0.0
1080,-1_0,278.0,5249.444444444444
1080,3_0,165.0,34072.44196964299
1080,-5_1,629.0,10498.888888888889
1080,-9_2,203.0,13123.611111111111
1080,1_2,0.0,0.0
1080,-7_2,656.0,18373.055555555555
1080,-8_1,84.0,9194.309208415627
1080,-2_1,545.0,10498.888888888889
1080,6_1,0.0,0.0
1080,8_2,0.0,0.0
1080,0_0,0.0,13489.11033754861
1080,4_1,0.0,0.0
1080,6_0,0.0,0.0
1080,9_1,0.0,3092.469210742829
1080,-3_0,720.0,18373.055555555555
1080,-0_0,0.0,0.0
1080,2_1,0.0,0.0
1080,-6_0,1213.0,44707.006161080404
1080,1_1,0.0,0.0
1080,-5_0,27.0,7874.166666666666
1080,7_1,0.0,0.0
1080,2_0,0.0,0.0
1080,5_0,0.0,0.0
1080,-6_1,1282.0,40731.28273473822
1080,-8_0,153.0,7873.979389002274
1080,-0_2,0.0,0.0
1080,3_1,205.0,43928.89036815326
1080,-5_2,0.0,7951.353780666149
1080,-4_1,890.0,24782.739828541457
1080,-9_1,2600.0,47244.82209562364
1080,9_0,0.0,3459.6550696095173
1080,-0_1,0.0,0.0
1080,3_2,395.0,39093.382025418025
1080,8_0,0.0,0.0
1080,-8_2,596.0,34121.38888888889
1080,7_0,0.0,0.0
1080,-1_1,170.0,7874.166666666666
1080,0_2,696.0,13123.611111111111
1080,6_2,152.0,15748.333333333334
1080,8_1,0.0,0.0
1080,-1_2,239.0,41990.29976179299
1080,-2_2,29.0,2624.722222222222
1080,-7_1,1430.0,15748.333333333334
1080,-7_0,574.0,18373.055555555555
1080,-9_0,2412.0,44620.27777777777
1080,0_1,0.0,5511.73656669211
1080,9_2,0.0,0.0
1080,-3_1,370.0,20793.896782825588
1080,5_1,0.0,0.0
1080,1_0,0.0,0.0
1080,-6_2,400.0,18373.055555555555
1080,4_2,0.0,0.0
1080,-3_2,14.0,20797.405196082214
1080,-4_2,731.0,41995.55555555555
1080,-2_0,919.0,16358.915160661287
1110,2_2,0.0,13728.624241922664
1110,-4_0,1116.0,23622.5
1110,5_2,0.0,0.0
1110,7_2,0.0,0.0
1110,4_0,0.0,0.0
1110,-1_0,338.0,5249.444444444444
1110,3_0,0.0,11196.594030165485
1110,-5_1,749.0,10498.888888888889
1110,-9_2,353.0,13123.611111111111
1110,1_2,0.0,0.0
1110,-7_2,866.0,18373.055555555555
1110,-8_1,144.0,8474.263542630217
1110,-2_1,685.0,13123.611111111111
1110,6_1,4.0,15749.369102708164
1110,8_2,0.0,0.0
1110,0_0,79.0,10498.871536664728
1110,4_1,0.0,0.0
1110,6_0,29.0,5143.207448951682
1110,9_1,0.0,0.0
1110,-3_0,945.0,20997.777777777777
1110,-0_0,0.0,0.0
1110,2_1,0.0,0.0
1110,-6_0,1666.0,44620.27777777777
1110,1_1,0.0,0.0
1110,-5_0,117.0,7874.166666666666
1110,7_1,0.0,0.0
1110,2_0,0.0,0.0
1110,5_0,0.0,0.0
1110,-6_1,1712.0,39370.83333333333
1110,-8_0,243.0,15613.908886480915
1110,-0_2,0.0,0.0
1110,3_1,0.0,13433.26082401117
1110,-5_2,129.0,25032.25795374349
1110,-4_1,1130.0,20997.777777777777
1110,-9_1,82.0,41635.63096847137
1110,9_0,0.0,0.0
1110,-0_1,0.0,0.0
1110,3_2,861.0,47203.07266143203
1110,8_0,0.0,5154.950569668975
1110,-8_2,1026.0,47243.87190388521
1110,7_0,0.0,0.0
1110,-1_1,260.0,7874.166666666666
1110,0_2,846.0,13123.611111111111
1110,6_2,371.0,31495.177491189093
1110,8_1,0.0,0.0
1110,-1_2,732.0,47201.22484388526
1110,-2_2,66.0,5249.444444444444
1110,-7_1,0.0,0.0
1110,-7_0,0.0,2742.7128777485
1110,-9_0,179.0,41969.88904577167
1110,0_1,88.0,10498.888888888889
1110,9_2,0.0,0.0
1110,-3_1,609.0,20997.777777777777
1110,5_1,0.0,0.0
1110,1_0,0.0,0.0
1110,-6_2,665.0,36206.35080040528
1110,4_2,0.0,0.0
1110,-3_2,0.0,1924.8942935577338
1110,-4_2,1257.0,57776.05489452441
1110,-2_0,1081.0,15748.333333333334
1140,2_2,0.0,0.0
1140,-4_0,1386.0,23622.5
1140,5_2,0.0,0.0
1140,7_2,0.0,16478.260201622958
1140,4_0,0.0,0.0
1140,-1_0,398.0,5249.444444444444
1140,3_0,103.0,19304.30021125055
1140,-5_1,69.0,7874.166666666666
1140,-9_2,503.0,16068.42388064842
1140,1_2,0.0,0.0
1140,-7_2,1076.0,18373.055555555555
1140,-8_1,221.0,7874.166666666666
1140,-2_1,846.0,15748.333333333334
1140,6_1,85.0,14499.362778122773
1140,8_2,0.0,0.0
1140,0_0,199.0,26130.644574037662
1140,4_1,0.0,0.0
1140,6_0,214.0,20997.777777777777
1140,9_1,0.0,0.0
1140,-3_0,0.0,0.0
1140,-0_0,0.0,0.0
1140,2_1,0.0,0.0
1140,-6_0,2146.0,47168.00852252893
1140,1_1,0.0,0.0
1140,-5_0,230.0,10498.888888888889
1140,7_1,0.0,0.0
1140,2_0,0.0,0.0
1140,5_0,0.0,0.0
1140,-6_1,2175.0,41995.55555555555
1140,-8_0,333.0,10104.79844680014
1140,-0_2,0.0,0.0
1140,3_1,131.0,15748.333333333334
1140,-5_2,400.0,28799.459782374164
1140,-4_1,1370.0,20997.777777777777
1140,-9_1,574.0,47244.999999999985
1140,9_0,0.0,0.0
1140,-0_1,0.0,4504.230183367013
1140,3_2,0.0,8940.480257364443
1140,8_0,0.0,0.0
1140,-8_2,1621.0,55119.16666666664
1140,7_0,0.0,0.0
1140,-1_1,350.0,7874.166666666666
1140,0_2,1003.0,15748.333333333334
1140,6_2,0.0,8513.23642310364
1140,8_1,0.0,0.0
1140,-1_2,1301.0,49869.722222222204
1140,-2_2,126.0,5249.444444444444
1140,-7_1,0.0,0.0
1140,-7_0,26.0,2624.722222222222
1140,-9_0,506.0,51454.20802908426
1140,0_1,208.0,14714.149299248504
1140,9_2,0.0,0.0
1140,-3_1,0.0,0.0
1140,5_1,0.0,0.0
1140,1_0,0.0,2337.0117072222224
1140,-6_2,1038.0,34121.38888888889
1140,4_2,0.0,21924.28007483784
1140,-3_2,19.0,8334.150526145608
1140,-4_2,1883.0,57738.20986829479
1140,-2_0,960.0,13123.611111111111
1170,2_2,0.0,0.0
1170,-4_0,1656.0,23622.5
1170,5_2,0.0,0.0
1170,7_2,0.0,0.0
1170,4_0,0.0,0.0
1170,-1_0,16.0,5249.444444444444
1170,3_0,318.0,23620.88012097709
1170,-5_1,159.0,7874.166666666666
1170,-9_2,679.0,15748.333333333334
1170,1_2,0.0,0.0
1170,-7_2,1317.0,23622.5
1170,-8_1,311.0,7874.166666666666
1170,-2_1,1026.0,15748.333333333334
1170,6_1,0.0,0.0
1170,8_2,0.0,0.0
1170,0_0,364.0,19271.431666163862
1170,4_1,0.0,0.0
1170,6_0,0.0,0.0
1170,9_1,0.0,3279.390451160035
1170,-3_0,9.0,12704.655866407842
1170,-0_0,0.0,0.0
1170,2_1,0.0,0.0
1170,-6_0,0.0,6686.3673396632485
1170,1_1,0.0,0.0
1170,-5_0,350.0,10498.888888888889
1170,7_1,0.0,0.0
1170,2_0,0.0,0.0
1170,5_0,0.0,0.0
1170,-6_1,0.0,18849.47598052382
1170,-8_0,445.0,13117.089651359001
1170,-0_2,0.0,0.0
1170,3_1,384.0,30973.90967532365
1170,-5_2,754.0,40265.811724855426
1170,-4_1,1610.0,28061.942575880294
1170,-9_1,1114.0,49806.345586582116
1170,9_0,0.0,5462.849893431273
1170,-0_1,0.0,0.0
1170,3_2,125.0,24160.979496948083
1170,8_0,0.0,0.0
1170,-8_2,2258.0,57743.88888888886
1170,7_0,0.0,0.0
1170,-1_1,217.0,14294.646298014595
1170,0_2,135.0,23716.344333941943
1170,6_2,0.0,2603.26580433303
1170,8_1,0.0,0.0
1170,-1_2,0.0,29332.90536281543
1170,-2_2,193.0,7874.166666666666
1170,-7_1,0.0,0.0
1170,-7_0,56.0,2624.722222222222
1170,-9_0,1071.0,49869.722222222204
1170,0_1,364.0,15748.333333333334
1170,9_2,0.0,0.0
1170,-3_1,0.0,15983.400347071241
1170,5_1,0.0,0.0
1170,1_0,0.0,0.0
1170,-6_2,844.0,30734.715570711338
1170,4_2,0.0,0.0
1170,-3_2,87.0,16257.840281715911
1170,-4_2,2555.0,60368.61111111108
1170,-2_0,120.0,15748.333333333334
1200,2_2,0.0,9460.696391392314
1200,-4_0,1926.0,23622.5
1200,5_2,0.0,0.0
1200,7_2,0.0,0.0
1200,4_0,0.0,0.0
1200,-1_0,58.0,5249.444444444444
1200,3_0,631.0,31496.666666666668
1200,-5_1,249.0,7874.166666666666
1200,-9_2,883.0,18373.055555555555
1200,1_2,0.0,0.0
1200,-7_2,1587.0,23622.5
1200,-8_1,432.0,27342.192757512592
1200,-2_1,78.0,13123.611111111111
1200,6_1,0.0,0.0
1200,8_2,0.0,0.0
1200,0_0,544.0,25532.743384256457
1200,4_1,0.0,0.0
1200,6_0,10.0,2624.722222222222
1200,9_1,0.0,0.0
1200,-3_0,101.0,10498.888888888889
1200,-0_0,0.0,0.0
1200,2_1,0.0,0.0
1200,-6_0,123.0,34658.99056935786
1200,1_1,0.0,0.0
1200,-5_0,470.0,13123.611111111111
1200,7_1,0.0,0.0
1200,2_0,0.0,0.0
1200,5_0,0.0,0.0
1200,-6_1,122.0,34163.45450693145
1200,-8_0,595.0,13123.611111111111
1200,-0_2,0.0,0.0
1200,3_1,705.0,31769.904541402237
1200,-5_2,1169.0,36746.11111111111
1200,-4_1,1852.0,23620.751844962153
1200,-9_1,0.0,22820.353940177345
1200,9_0,0.0,0.0
1200,-0_1,0.0,0.0
1200,3_2,446.0,31496.666666666668
1200,8_0,0.0,0.0
1200,-8_2,2949.0,62993.3333333333
1200,7_0,0.0,0.0
1200,-1_1,268.0,8248.285773532896
1200,0_2,365.0,20997.777777777777
1200,6_2,35.0,13801.152566014694
1200,8_1,0.0,0.0
1200,-1_2,210.0,34120.93607037803
1200,-2_2,283.0,7874.166666666666
1200,-7_1,0.0,0.0
1200,-7_0,86.0,4426.1275674956805
1200,-9_0,0.0,27079.727018636957
1200,0_1,561.0,18373.055555555555
1200,9_2,0.0,0.0
1200,-3_1,46.0,7873.653085019219
1200,5_1,0.0,0.0
1200,1_0,0.0,0.0
1200,-6_2,594.0,45950.81140639994
1200,4_2,0.0,0.0
1200,-3_2,0.0,0.0
1200,-4_2,0.0,29484.509641745542
1200,-2_0,300.0,26257.920961764456
1230,2_2,0.0,0.0
1230,-4_0,2196.0,23622.5
1230,5_2,0.0,14206.202465215756
1230,7_2,0.0,0.0
1230,4_0,0.0,0.0
1230,-1_0,118.0,5249.444444444444
1230,3_0,991.0,31496.666666666668
1230,-5_1,339.0,7874.166666666666
1230,-9_2,1093.0,18373.055555555555
1230,1_2,0.0,12475.936956183714
1230,-7_2,0.0,0.0
1230,-8_1,642.0,20997.777777777777
1230,-2_1,248.0,15748.333333333334
1230,6_1,0.0,0.0
1230,8_2,0.0,0.0
1230,0_0,744.0,18373.055555555555
1230,4_1,0.0,0.0
1230,6_0,40.0,2624.722222222222
1230,9_1,0.0,0.0
1230,-3_0,221.0,10498.888888888889
1230,-0_0,0.0,0.0
1230,2_1,0.0,0.0
1230,-6_0,515.0,41995.55555555555
1230,1_1,0.0,0.0
1230,-5_0,590.0,10498.888888888889
1230,7_1,0.0,0.0
1230,2_0,0.0,0.0
1230,5_0,0.0,0.0
1230,-6_1,220.0,28653.33302524973
1230,-8_0,745.0,13123.611111111111
1230,-0_2,0.0,0.0
1230,3_1,1062.0,31496.666666666668
1230,-5_2,1607.0,39370.83333333333
1230,-4_1,2122.0,23622.5
1230,-9_1,159.0,20997.777777777777
1230,9_0,0.0,0.0
1230,-0_1,0.0,0.0
1230,3_2,806.0,31496.666666666668
1230,8_0,0.0,0.0
1230,-8_2,3669.0,62993.3333333333
1230,7_0,0.0,0.0
1230,-1_1,328.0,5249.444444444444
1230,0_2,0.0,0.0
1230,6_2,150.0,10498.888888888889
1230,8_1,0.0,0.0
1230,-1_2,619.0,36746.11111111111
1230,-2_2,373.0,7874.166666666666
1230,-7_1,23.0,2624.722222222222
1230,-7_0,116.0,2624.722222222222
1230,-9_0,177.0,20997.764425095855
1230,0_1,771.0,18373.055555555555
1230,9_2,0.0,4696.649282365943
1230,-3_1,136.0,7874.166666666666
1230,5_1,0.0,0.0
